timestamp,same_satellite,satellite
2024-04-09 12:15:15,True,1397
2024-04-09 12:15:30,True,1397
2024-04-09 12:15:45,True,1397
2024-04-09 12:16:00,True,1397
2024-04-09 12:16:15,True,1397
2024-04-09 12:16:30,True,1397
2024-04-09 12:16:45,True,565
2024-04-09 12:17:00,True,223
2024-04-09 12:17:15,True,223
2024-04-09 12:17:30,True,223
2024-04-09 12:17:45,True,223
2024-04-09 12:18:00,False,"(527, 527, 223)"
2024-04-09 12:18:15,True,527
2024-04-09 12:18:30,True,527
2024-04-09 12:18:45,True,527
2024-04-09 12:19:00,True,527
2024-04-09 12:19:15,True,215
2024-04-09 12:19:30,True,215
2024-04-09 12:19:45,True,215
2024-04-09 12:20:00,True,215
2024-04-09 12:20:15,True,215
2024-04-09 12:20:30,True,1605
2024-04-09 12:20:45,True,1605
2024-04-09 12:21:00,True,1605
2024-04-09 12:21:15,True,1605
2024-04-09 12:21:30,True,1605
2024-04-09 12:21:45,True,1605
2024-04-09 12:22:00,True,1605
2024-04-09 12:22:15,True,1131
2024-04-09 12:22:30,True,67
2024-04-09 12:22:45,True,67
2024-04-09 12:23:00,True,67
2024-04-09 12:23:15,True,67
2024-04-09 12:23:30,True,67
2024-04-09 12:23:45,True,67
2024-04-09 12:24:00,True,67
2024-04-09 12:24:15,True,67
2024-04-09 12:24:30,True,67
2024-04-09 12:24:45,True,67
2024-04-09 12:25:00,True,67
2024-04-09 12:25:15,True,67
2024-04-09 12:25:30,True,27
2024-04-09 12:25:45,True,27
2024-04-09 12:26:00,False,"(27, 27, 909)"
2024-04-09 12:26:15,True,909
2024-04-09 12:26:30,True,909
2024-04-09 12:26:45,True,909
2024-04-09 12:27:00,True,909
2024-04-09 12:27:15,True,909
2024-04-09 12:27:30,False,"(89, 909, 909)"
2024-04-09 12:27:45,True,495
2024-04-09 12:28:00,True,495
2024-04-09 12:28:15,True,495
2024-04-09 12:28:30,True,495
2024-04-09 12:28:45,True,495
2024-04-09 12:29:00,True,495
2024-04-09 12:29:15,True,495
2024-04-09 12:29:30,True,495
2024-04-09 12:29:45,True,495
2024-04-09 12:30:00,True,495
2024-04-09 12:30:15,True,1747
2024-04-09 12:30:30,True,1477
2024-04-09 12:30:45,True,1477
2024-04-09 12:31:00,True,1477
2024-04-09 12:31:15,True,1477
2024-04-09 12:31:30,True,1477
2024-04-09 12:31:45,True,1477
2024-04-09 12:32:00,True,1477
2024-04-09 12:32:15,True,1477
2024-04-09 12:32:30,True,219
2024-04-09 12:32:45,True,219
2024-04-09 12:33:00,True,493
2024-04-09 12:33:15,True,493
2024-04-09 12:33:30,True,1963
2024-04-09 12:33:45,True,1963
2024-04-09 12:34:00,True,1963
2024-04-09 12:34:15,True,1963
2024-04-09 12:34:30,False,"(471, 1963, 471)"
2024-04-09 12:34:45,True,471
2024-04-09 12:35:00,True,471
2024-04-09 12:35:15,True,471
2024-04-09 12:35:30,True,471
2024-04-09 12:35:45,True,471
2024-04-09 12:36:00,True,471
2024-04-09 12:36:15,True,83
2024-04-09 12:36:30,True,83
2024-04-09 12:36:45,True,83
2024-04-09 12:37:00,True,853
2024-04-09 12:37:15,True,853
2024-04-09 12:37:30,True,853
2024-04-09 12:37:45,True,853
2024-04-09 12:38:00,True,853
2024-04-09 12:38:15,True,853
2024-04-09 12:38:30,True,853
2024-04-09 12:38:45,True,755
2024-04-09 12:39:00,True,755
2024-04-09 12:39:15,True,755
2024-04-09 12:39:30,True,755
2024-04-09 12:39:45,True,755
2024-04-09 12:40:00,True,755
2024-04-09 12:40:15,False,"(1921, 755, 755)"
2024-04-09 12:40:30,True,1921
2024-04-09 12:40:45,True,1921
2024-04-09 12:41:00,True,1193
2024-04-09 12:41:15,True,1193
2024-04-09 12:41:30,True,1193
2024-04-09 12:41:45,True,1193
2024-04-09 12:42:00,True,1193
2024-04-09 12:42:15,True,1193
2024-04-09 12:42:30,False,"(399, 399, 1067)"
2024-04-09 12:42:45,True,399
2024-04-09 12:43:00,True,399
2024-04-09 12:43:15,True,399
2024-04-09 12:43:30,True,399
2024-04-09 12:43:45,True,963
2024-04-09 12:44:00,True,963
2024-04-09 12:44:15,True,963
2024-04-09 12:44:30,True,191
2024-04-09 12:44:45,True,191
2024-04-09 12:45:00,True,191
2024-04-09 12:45:15,True,191
2024-04-09 12:45:30,True,191
2024-04-09 12:45:45,True,191
2024-04-09 12:46:00,False,"(1879, 1793, 1879)"
2024-04-09 12:46:15,True,1879
2024-04-09 12:46:30,True,1879
2024-04-09 12:46:45,True,1879
2024-04-09 12:47:00,True,1879
2024-04-09 12:47:15,True,1879
2024-04-09 12:47:30,True,1879
2024-04-09 12:47:45,True,75
2024-04-09 12:48:00,True,75
2024-04-09 12:48:15,True,75
2024-04-09 12:48:30,True,75
2024-04-09 12:48:45,True,425
2024-04-09 12:49:00,True,425
2024-04-09 12:49:15,True,425
2024-04-09 12:49:30,True,425
2024-04-09 12:49:45,True,1721
2024-04-09 12:50:00,True,1721
2024-04-09 12:50:15,True,1721
2024-04-09 12:50:30,False,"(1577, 1577, 1721)"
2024-04-09 12:50:45,True,1577
2024-04-09 12:51:00,True,1219
2024-04-09 12:51:15,True,1219
2024-04-09 12:51:30,True,1219
2024-04-09 12:51:45,True,1219
2024-04-09 12:52:00,True,1219
2024-04-09 12:52:15,True,1219
2024-04-09 12:52:30,True,1219
2024-04-09 12:52:45,True,1219
2024-04-09 12:53:00,True,1219
2024-04-09 12:53:15,True,1219
2024-04-09 12:53:30,True,1219
2024-04-09 12:53:45,True,1669
2024-04-09 12:54:00,True,1669
2024-04-09 12:54:15,True,1669
2024-04-09 12:54:30,True,1669
2024-04-09 12:54:45,True,1669
2024-04-09 12:55:00,True,1669
2024-04-09 12:55:15,True,771
2024-04-09 12:55:30,True,771
2024-04-09 12:55:45,True,771
2024-04-09 12:56:00,True,771
2024-04-09 12:56:15,True,771
2024-04-09 12:56:30,True,771
2024-04-09 12:56:45,True,771
2024-04-09 12:57:00,True,771
2024-04-09 12:57:15,True,771
2024-04-09 12:57:30,True,1349
2024-04-09 12:57:45,True,1349
2024-04-09 12:58:00,True,1349
2024-04-09 12:58:15,True,1349
2024-04-09 12:58:30,True,1349
2024-04-09 12:58:45,True,1349
2024-04-09 12:59:00,True,1439
2024-04-09 12:59:15,True,1439
2024-04-09 12:59:30,True,1439
2024-04-09 12:59:45,True,1439
