timestamp,same_satellite,satellite
2024-04-09 12:45:15,True,1685
2024-04-09 12:45:30,True,1685
2024-04-09 12:45:45,True,1685
2024-04-09 12:46:00,True,1685
2024-04-09 12:46:15,True,1685
2024-04-09 12:46:30,True,1685
2024-04-09 12:46:45,False,"(747, 1685, 747)"
2024-04-09 12:47:00,True,747
2024-04-09 12:47:15,True,747
2024-04-09 12:47:30,False,"(1021, 747, 747)"
2024-04-09 12:47:45,False,"(1021, 747, 747)"
2024-04-09 12:48:00,False,"(1021, 1021, 747)"
2024-04-09 12:48:15,False,"(1021, 1021, 747)"
2024-04-09 12:48:30,False,"(1021, 1021, 747)"
2024-04-09 12:48:45,False,"(1021, 1021, 747)"
2024-04-09 12:49:00,True,1529
2024-04-09 12:49:15,True,319
2024-04-09 12:49:30,True,319
2024-04-09 12:49:45,True,319
2024-04-09 12:50:00,True,319
2024-04-09 12:50:15,True,319
2024-04-09 12:50:30,True,335
2024-04-09 12:50:45,True,335
2024-04-09 12:51:00,True,335
2024-04-09 12:51:15,True,335
2024-04-09 12:51:30,True,335
2024-04-09 12:51:45,True,335
2024-04-09 12:52:00,True,335
2024-04-09 12:52:15,True,335
2024-04-09 12:52:30,True,1061
2024-04-09 12:52:45,True,1061
2024-04-09 12:53:00,True,1061
2024-04-09 12:53:15,True,1061
2024-04-09 12:53:30,True,1061
2024-04-09 12:53:45,True,1321
2024-04-09 12:54:00,True,1321
2024-04-09 12:54:15,True,1321
2024-04-09 12:54:30,True,1321
2024-04-09 12:54:45,True,1321
2024-04-09 12:55:00,True,1321
2024-04-09 12:55:15,True,1321
2024-04-09 12:55:30,True,1321
2024-04-09 12:55:45,False,"(593, 1321, 593)"
2024-04-09 12:56:00,True,593
2024-04-09 12:56:15,True,593
2024-04-09 12:56:30,True,593
2024-04-09 12:56:45,False,"(113, 113, 593)"
2024-04-09 12:57:00,True,113
2024-04-09 12:57:15,True,113
2024-04-09 12:57:30,True,113
2024-04-09 12:57:45,False,"(97, 113, 113)"
2024-04-09 12:58:00,True,97
2024-04-09 12:58:15,False,"(1591, 97, 1591)"
2024-04-09 12:58:30,False,"(1591, 97, 1591)"
2024-04-09 12:58:45,True,61
2024-04-09 12:59:00,True,61
2024-04-09 12:59:15,True,61
2024-04-09 12:59:30,True,61
2024-04-09 12:59:45,True,61
