timestamp,same_satellite,satellite
2024-04-09 12:10:45,False,"(1143, 1491, 1491)"
2024-04-09 12:11:00,False,"(1491, 1315, 611)"
2024-04-09 12:11:15,False,"(611, 1491, 1315)"
2024-04-09 12:11:30,False,"(1813, 1813, 1941)"
2024-04-09 12:11:45,False,"(1991, 1813, 1899)"
2024-04-09 12:12:00,False,"(1315, 1315, 323)"
2024-04-09 12:12:15,False,"(1899, 1899, 1455)"
2024-04-09 12:12:30,False,"(1185, 1941, 695)"
2024-04-09 12:12:45,False,"(1941, 611, 611)"
2024-04-09 12:13:00,False,"(1315, 1031, 1991)"
2024-04-09 12:13:15,False,"(1031, 1455, 1813)"
2024-04-09 12:13:30,False,"(1455, 611, 1991)"
2024-04-09 12:13:45,False,"(1455, 1185, 611)"
2024-04-09 12:14:00,False,"(1813, 1031, 1221)"
2024-04-09 12:14:15,False,"(149, 1941, 1221)"
2024-04-09 12:14:30,False,"(149, 1221, 1031)"
2024-04-09 12:14:45,False,"(1941, 1941, 1031)"
2024-04-09 12:15:00,False,"(1031, 1031, 149)"
2024-04-09 12:15:15,False,"(1941, 149, 1941)"
2024-04-09 12:15:30,False,"(1559, 1941, 1031)"
2024-04-09 12:15:45,False,"(1377, 1559, 1941)"
2024-04-09 12:16:00,False,"(1031, 1559, 1941)"
2024-04-09 12:16:15,False,"(1377, 625, 1559)"
2024-04-09 12:16:30,False,"(1377, 1185, 1377)"
2024-04-09 12:16:45,False,"(1031, 149, 1377)"
2024-04-09 12:17:00,False,"(1377, 149, 625)"
2024-04-09 12:17:15,False,"(625, 1559, 1559)"
2024-04-09 12:17:30,False,"(1559, 1559, 625)"
2024-04-09 12:17:45,False,"(149, 909, 625)"
2024-04-09 12:18:00,False,"(139, 149, 625)"
2024-04-09 12:18:15,False,"(909, 1791, 1791)"
2024-04-09 12:18:30,False,"(139, 139, 1791)"
2024-04-09 12:18:45,False,"(1791, 427, 427)"
2024-04-09 12:19:00,True,909
2024-04-09 12:19:15,False,"(139, 1791, 427)"
2024-04-09 12:19:30,False,"(139, 909, 139)"
2024-04-09 12:19:45,False,"(139, 427, 427)"
2024-04-09 12:20:00,False,"(1389, 427, 139)"
2024-04-09 12:20:15,True,427
2024-04-09 12:20:30,False,"(139, 1791, 1791)"
2024-04-09 12:20:45,False,"(427, 139, 1791)"
2024-04-09 12:21:00,False,"(139, 427, 139)"
2024-04-09 12:21:15,False,"(427, 1389, 1389)"
2024-04-09 12:21:30,False,"(1791, 1389, 427)"
2024-04-09 12:21:45,False,"(1791, 1791, 1389)"
2024-04-09 12:22:00,False,"(1389, 1791, 1389)"
2024-04-09 12:22:15,False,"(1791, 1791, 1389)"
2024-04-09 12:22:30,False,"(1791, 1389, 1389)"
2024-04-09 12:22:45,True,1389
2024-04-09 12:23:00,True,1389
2024-04-09 12:23:15,True,1389
2024-04-09 12:23:30,True,1389
2024-04-09 12:23:45,False,"(1995, 1389, 1995)"
2024-04-09 12:24:00,True,1995
2024-04-09 12:24:15,False,"(145, 1995, 145)"
2024-04-09 12:24:30,False,"(1995, 1995, 145)"
2024-04-09 12:24:45,True,145
2024-04-09 12:25:00,True,145
2024-04-09 12:25:15,False,"(1869, 1869, 145)"
2024-04-09 12:25:30,False,"(1869, 1869, 1995)"
2024-04-09 12:25:45,False,"(1995, 1995, 1869)"
2024-04-09 12:26:00,False,"(145, 1995, 1869)"
2024-04-09 12:26:15,True,1869
2024-04-09 12:26:30,False,"(931, 145, 1995)"
2024-04-09 12:26:45,False,"(145, 1869, 931)"
2024-04-09 12:27:00,False,"(145, 931, 145)"
2024-04-09 12:27:15,False,"(1995, 1869, 145)"
2024-04-09 12:27:30,False,"(931, 1869, 1869)"
2024-04-09 12:27:45,False,"(145, 931, 145)"
2024-04-09 12:28:00,False,"(1869, 1869, 931)"
2024-04-09 12:28:15,True,931
2024-04-09 12:28:30,True,931
2024-04-09 12:28:45,True,931
2024-04-09 12:29:00,True,931
2024-04-09 12:29:15,False,"(1873, 931, 1873)"
2024-04-09 12:29:30,False,"(1873, 1873, 931)"
2024-04-09 12:29:45,False,"(931, 1873, 931)"
2024-04-09 12:30:00,False,"(931, 931, 1873)"
2024-04-09 12:30:15,False,"(1873, 931, 931)"
2024-04-09 12:30:30,False,"(931, 1873, 931)"
2024-04-09 12:30:45,True,1873
2024-04-09 12:31:00,True,1873
2024-04-09 12:31:15,True,1823
2024-04-09 12:31:30,True,1823
2024-04-09 12:31:45,True,1823
2024-04-09 12:32:00,True,1737
2024-04-09 12:32:15,False,"(1823, 1449, 1449)"
2024-04-09 12:32:30,False,"(1737, 1823, 1737)"
2024-04-09 12:32:45,False,"(1823, 1449, 1737)"
2024-04-09 12:33:00,False,"(1737, 1823, 1737)"
2024-04-09 12:33:15,True,1823
2024-04-09 12:33:30,False,"(1737, 1449, 1737)"
2024-04-09 12:33:45,False,"(1449, 1737, 1737)"
2024-04-09 12:34:00,False,"(1823, 1823, 1103)"
2024-04-09 12:34:15,False,"(1449, 1449, 1103)"
2024-04-09 12:34:30,False,"(1449, 1449, 1103)"
2024-04-09 12:34:45,False,"(1103, 1449, 1103)"
2024-04-09 12:35:00,False,"(1103, 1449, 1103)"
2024-04-09 12:35:15,True,1449
2024-04-09 12:35:30,False,"(409, 1021, 1197)"
2024-04-09 12:35:45,False,"(409, 1449, 1021)"
2024-04-09 12:36:00,False,"(409, 1449, 1197)"
2024-04-09 12:36:15,False,"(409, 409, 1021)"
2024-04-09 12:36:30,False,"(409, 1021, 1197)"
2024-04-09 12:36:45,False,"(1613, 1021, 1613)"
2024-04-09 12:37:00,False,"(1021, 1613, 1197)"
2024-04-09 12:37:15,False,"(1197, 1197, 1613)"
2024-04-09 12:37:30,False,"(417, 417, 409)"
2024-04-09 12:37:45,True,1613
2024-04-09 12:38:00,False,"(417, 417, 1613)"
2024-04-09 12:38:15,False,"(417, 1613, 1613)"
2024-04-09 12:38:30,False,"(1021, 1613, 1613)"
2024-04-09 12:38:45,True,417
2024-04-09 12:39:00,False,"(1021, 1613, 1021)"
2024-04-09 12:39:15,False,"(1613, 1021, 1613)"
2024-04-09 12:39:30,False,"(417, 1021, 417)"
2024-04-09 12:39:45,False,"(417, 417, 1021)"
2024-04-09 12:40:00,False,"(1613, 1613, 1021)"
2024-04-09 12:40:15,False,"(417, 417, 1613)"
2024-04-09 12:40:30,True,1913
2024-04-09 12:40:45,False,"(1613, 417, 1613)"
2024-04-09 12:41:00,False,"(1913, 417, 1913)"
2024-04-09 12:41:15,True,1913
2024-04-09 12:41:30,False,"(1913, 1487, 1913)"
2024-04-09 12:41:45,False,"(1913, 1913, 1987)"
2024-04-09 12:42:00,False,"(1913, 1989, 1989)"
2024-04-09 12:42:15,False,"(1987, 1989, 1913)"
2024-04-09 12:42:30,False,"(1987, 1989, 1989)"
2024-04-09 12:42:45,False,"(1913, 1987, 1989)"
2024-04-09 12:43:00,False,"(1913, 1987, 1989)"
2024-04-09 12:43:15,False,"(1877, 1913, 1947)"
2024-04-09 12:43:30,False,"(1989, 1987, 1989)"
2024-04-09 12:43:45,False,"(1913, 1987, 1877)"
2024-04-09 12:44:00,False,"(1947, 1987, 1877)"
2024-04-09 12:44:15,False,"(1987, 1947, 1947)"
2024-04-09 12:44:30,True,1947
2024-04-09 12:44:45,False,"(1877, 1877, 1987)"
2024-04-09 12:45:00,False,"(1987, 1877, 1947)"
2024-04-09 12:45:15,False,"(1877, 1877, 1987)"
2024-04-09 12:45:30,True,1877
2024-04-09 12:45:45,False,"(1877, 1877, 1947)"
2024-04-09 12:46:00,False,"(1947, 1013, 1013)"
2024-04-09 12:46:15,False,"(1013, 1013, 1877)"
2024-04-09 12:46:30,False,"(1947, 1013, 1947)"
2024-04-09 12:46:45,True,1013
2024-04-09 12:47:00,True,1013
2024-04-09 12:47:15,True,1013
2024-04-09 12:47:30,False,"(211, 211, 1013)"
2024-04-09 12:47:45,False,"(211, 211, 1013)"
2024-04-09 12:48:00,False,"(211, 1013, 211)"
2024-04-09 12:48:15,False,"(211, 1013, 1013)"
2024-04-09 12:48:30,False,"(211, 1187, 1013)"
2024-04-09 12:48:45,False,"(413, 1187, 1881)"
2024-04-09 12:49:00,False,"(211, 1013, 413)"
2024-04-09 12:49:15,False,"(413, 211, 1013)"
2024-04-09 12:49:30,False,"(413, 1881, 211)"
2024-04-09 12:49:45,False,"(211, 1187, 211)"
2024-04-09 12:50:00,False,"(1187, 413, 1881)"
2024-04-09 12:50:15,False,"(1187, 1881, 211)"
2024-04-09 12:50:30,False,"(211, 1881, 1187)"
2024-04-09 12:50:45,False,"(413, 1881, 1187)"
2024-04-09 12:51:00,False,"(413, 413, 1881)"
2024-04-09 12:51:15,True,1795
2024-04-09 12:51:30,False,"(413, 1795, 413)"
2024-04-09 12:51:45,False,"(1795, 1881, 1187)"
2024-04-09 12:52:00,False,"(413, 1795, 1187)"
2024-04-09 12:52:15,True,1187
2024-04-09 12:52:30,False,"(413, 1795, 1187)"
2024-04-09 12:52:45,False,"(1795, 1881, 1795)"
2024-04-09 12:53:00,True,1881
2024-04-09 12:53:15,True,1795
2024-04-09 12:53:30,False,"(831, 831, 1795)"
2024-04-09 12:53:45,False,"(1565, 1795, 1565)"
2024-04-09 12:54:00,False,"(1795, 1795, 831)"
2024-04-09 12:54:15,False,"(1795, 1565, 1795)"
2024-04-09 12:54:30,True,831
2024-04-09 12:54:45,False,"(831, 1565, 1795)"
2024-04-09 12:55:00,True,1795
2024-04-09 12:55:15,False,"(1565, 1565, 941)"
2024-04-09 12:55:30,False,"(941, 941, 1983)"
2024-04-09 12:55:45,False,"(1565, 1253, 1565)"
2024-04-09 12:56:00,False,"(1983, 1983, 941)"
2024-04-09 12:56:15,False,"(1253, 941, 941)"
2024-04-09 12:56:30,False,"(1253, 1983, 179)"
2024-04-09 12:56:45,False,"(1253, 941, 1565)"
2024-04-09 12:57:00,False,"(1501, 1565, 179)"
2024-04-09 12:57:15,False,"(1983, 1983, 1253)"
2024-04-09 12:57:30,False,"(941, 1595, 1501)"
2024-04-09 12:57:45,False,"(1253, 941, 1501)"
2024-04-09 12:58:00,False,"(1595, 1699, 1699)"
2024-04-09 12:58:15,False,"(1699, 941, 1699)"
2024-04-09 12:58:30,False,"(1595, 941, 1253)"
2024-04-09 12:58:45,False,"(1253, 1983, 1501)"
2024-04-09 12:59:00,False,"(1595, 1253, 1699)"
2024-04-09 12:59:15,False,"(1501, 1253, 1595)"
2024-04-09 12:59:30,False,"(1253, 1699, 1699)"
2024-04-09 12:59:45,False,"(1595, 1595, 1699)"
